Robot,Trajectory,X,Y,Timestep,Congestion,Velocity
F12,2,-0.184365,-0.0491101,36.375,1,0.16000990958112574
F12,2,-0.180251,-0.0519523,36.40625,1,0.16000990958112588
F12,2,-0.176138,-0.0547945,36.4375,1,0.15998358264572043
F12,2,-0.172024,-0.0576368,36.46875,1,0.1600117284981317
F12,2,-0.167911,-0.060479,36.5,1,0.15998358264572032
F12,2,-0.163797,-0.0633212,36.53125,1,0.16000990958112574
F12,2,-0.159683,-0.0661634,36.5625,1,0.16000990958112588
F12,2,-0.15557,-0.0690056,36.59375,1,0.1599835826457197
F12,2,-0.151456,-0.0718479,36.625,1,0.16001172849813258
F12,2,-0.147343,-0.0746901,36.65625,1,0.1599835826457202
F12,2,-0.143229,-0.0775323,36.6875,1,0.16000990958112588
F12,2,-0.139115,-0.0803745,36.71875,1,0.16000990958112588
F12,2,-0.135002,-0.0832168,36.75,1,0.15998540186204419
F12,2,-0.13361,-0.0841786,36.78125,1,0.05414266891980887
F12,2,-0.13361,-0.0841786,36.8125,1,0.0
F12,2,-0.13361,-0.0841786,36.84375,1,0.0
F12,2,-0.133592,-0.0841933,36.875,1,0.0007436747676238839
F12,2,-0.133591,-0.0841949,36.90625,1,6.037747924529797e-05
F12,2,-0.131086,-0.0863555,36.9375,1,0.10585770910349368
F12,2,-0.1273,-0.0896213,36.96875,1,0.1599975860297901
F12,2,-0.123514,-0.0928871,37.0,1,0.15999758602978978
F12,2,-0.119728,-0.096153,37.03125,1,0.15999967619167232
F12,2,-0.115941,-0.0994188,37.0625,1,0.16002181816039956
F12,2,-0.112155,-0.102685,37.09375,1,0.1600059468974824
F12,2,-0.108369,-0.10595,37.125,1,0.15998086605591344
F12,2,-0.104583,-0.109216,37.15625,1,0.16000176639024932
F12,2,-0.100797,-0.112482,37.1875,1,0.16000176639024963
F12,2,-0.0970111,-0.115748,37.21875,1,0.1599993433906527
F12,2,-0.093225,-0.119014,37.25,1,0.16000418941715228
F12,2,-0.0894389,-0.12228,37.28125,1,0.16000418941715258
F12,2,-0.0856529,-0.125545,37.3125,1,0.1599808660559128
F12,2,-0.0818668,-0.128811,37.34375,1,0.16000418941715286
F12,2,-0.0780807,-0.132077,37.375,1,0.16000418941715228
F12,2,-0.0742946,-0.135343,37.40625,1,0.16000418941715228
F12,2,-0.0730058,-0.136455,37.4375,1,0.05447100721080914
F12,2,-0.0730039,-0.136456,37.46875,1,6.870691377145857e-05
F12,2,-0.0730039,-0.136456,37.5,1,0.0
F12,2,-0.0730039,-0.136456,37.53125,1,0.0
F12,2,-0.0730039,-0.136456,37.5625,1,0.0
F12,2,-0.0730039,-0.136456,37.59375,1,0.0
F12,2,-0.0730039,-0.136456,37.625,1,0.0
F12,2,-0.0730039,-0.136456,37.65625,1,0.0
F12,2,-0.0730039,-0.136456,37.6875,1,0.0
F12,2,-0.0730039,-0.136456,37.71875,1,0.0
F12,2,-0.0730039,-0.136456,37.75,1,0.0
F12,2,-0.0730039,-0.136456,37.78125,1,0.0
F12,2,-0.0730039,-0.136456,37.8125,1,0.0
F12,2,-0.0730039,-0.136456,37.84375,1,0.0
F12,2,-0.0730039,-0.136456,37.875,1,0.0
F12,2,-0.0730039,-0.136456,37.90625,1,0.0
F12,2,-0.0730039,-0.136456,37.9375,1,0.0
F12,2,-0.0730039,-0.136456,37.96875,1,0.0
F12,2,-0.0730039,-0.136456,38.0,1,0.0
F12,2,-0.0730039,-0.136456,38.03125,1,0.0
F12,2,-0.0730039,-0.136456,38.0625,1,0.0
F12,2,-0.0730039,-0.136456,38.09375,1,0.0
F12,2,-0.0730039,-0.136456,38.125,1,0.0
F12,2,-0.0730039,-0.136456,38.15625,1,0.0
F12,2,-0.0730039,-0.136456,38.1875,1,0.0
F12,2,-0.0730039,-0.136456,38.21875,1,0.0
F12,2,-0.0730039,-0.136456,38.25,1,0.0
F12,2,-0.0730039,-0.136456,38.28125,1,0.0
F12,2,-0.0730039,-0.136456,38.3125,1,0.0
F12,2,-0.0730039,-0.136456,38.34375,1,0.0
F12,2,-0.0730039,-0.136456,38.375,1,0.0
F12,2,-0.0730039,-0.136456,38.40625,1,0.0
F12,2,-0.0730039,-0.136456,38.4375,1,0.0
F12,2,-0.0730039,-0.136456,38.46875,1,0.0
F12,2,-0.0730039,-0.136456,38.5,1,0.0
F12,2,-0.0730039,-0.136456,38.53125,1,0.0
F12,2,-0.0730039,-0.136456,38.5625,1,0.0
F12,2,-0.0730039,-0.136456,38.59375,1,0.0
F12,2,-0.0730039,-0.136456,38.625,1,0.0
F12,2,-0.0730039,-0.136456,38.65625,1,0.0
F12,2,-0.0730039,-0.136456,38.6875,1,0.0
F12,2,-0.0730039,-0.136456,38.71875,1,0.0
F12,2,-0.0730039,-0.136456,38.75,1,0.0
F12,2,-0.0730039,-0.136456,38.78125,1,0.0
F12,2,-0.0730039,-0.136456,38.8125,1,0.0
F12,2,-0.0730039,-0.136456,38.84375,1,0.0
F12,2,-0.0730039,-0.136456,38.875,1,0.0
F12,2,-0.0729891,-0.136439,38.90625,1,0.0007212717657024191
F12,2,-0.0729875,-0.136437,38.9375,1,8.195999023927792e-05
F12,2,-0.0729875,-0.136437,38.96875,1,0.0
F12,2,-0.0729875,-0.136437,39.0,1,0.0
F12,2,-0.0729875,-0.136437,39.03125,1,0.0
F12,2,-0.0729875,-0.136437,39.0625,1,0.0
F12,2,-0.0729875,-0.136437,39.09375,1,0.0
F12,2,-0.0729875,-0.136437,39.125,1,0.0
F12,2,-0.0729875,-0.136437,39.15625,1,0.0
F12,2,-0.0729767,-0.136418,39.1875,1,0.0006993592495988513
F12,2,-0.0729755,-0.136415,39.21875,1,0.00010339516429715186
F12,2,-0.0729755,-0.136415,39.25,1,0.0
F12,2,-0.0713988,-0.133507,39.28125,1,0.105853982520074
F12,2,-0.0690155,-0.129112,39.3125,1,0.15998765997213618
F12,3,0.158439,0.89174,9.0,1,0.1600090237455387
F12,3,0.157926,0.886766,9.03125,1,0.1600123035269451
F12,3,0.157413,0.881793,9.0625,1,0.15998047240835384
F12,3,0.156901,0.876819,9.09375,1,0.16000902374553858
F12,3,0.156388,0.871845,9.125,1,0.1600123035269487
F12,3,0.155875,0.866872,9.15625,1,0.15998047240835375
F12,3,0.155363,0.861898,9.1875,1,0.16000902374553513
F12,3,0.15485,0.856924,9.21875,1,0.1600123035269487
F12,3,0.154337,0.851951,9.25,1,0.15998047240835375
F12,3,0.153825,0.846977,9.28125,1,0.1600090237455387
F12,3,0.153312,0.842003,9.3125,1,0.16001230352694862
F12,3,0.152799,0.83703,9.34375,1,0.1599804724083503
F12,3,0.152287,0.832056,9.375,1,0.16000902374553858
F12,3,0.151774,0.827083,9.40625,1,0.15998047240835384
F12,3,0.151261,0.822109,9.4375,1,0.16001230352694862
F12,3,0.150748,0.817135,9.46875,1,0.1600123035269487
F12,3,0.150236,0.812162,9.5,1,0.15997719197435273
F12,3,0.149723,0.807188,9.53125,1,0.1600123035269487
F12,3,0.14921,0.802214,9.5625,1,0.16001230352694862
F12,3,0.148698,0.797241,9.59375,1,0.15997719197435634
F12,3,0.148185,0.792267,9.625,1,0.1600123035269451
F12,3,0.147672,0.787293,9.65625,1,0.1600123035269487
F12,3,0.14716,0.78232,9.6875,1,0.15997719197435625
F12,3,0.146647,0.777346,9.71875,1,0.1600123035269487
F12,3,0.146134,0.772372,9.75,1,0.1600123035269487
F12,3,0.145622,0.767399,9.78125,1,0.15997719197435273
F12,3,0.145109,0.762425,9.8125,1,0.1600123035269487
F12,3,0.144596,0.757451,9.84375,1,0.16001230352694862
F12,3,0.144084,0.752478,9.875,1,0.15997719197435634
F12,3,0.143571,0.747504,9.90625,1,0.16001230352694862
F12,3,0.143058,0.742531,9.9375,1,0.1599804724083503
F12,3,0.142546,0.737557,9.96875,1,0.16000902374553858
F12,3,0.142033,0.732583,10.0,1,0.1600123035269487
F12,3,0.14152,0.72761,10.03125,1,0.15998047240835375
F12,3,0.141007,0.722636,10.0625,1,0.1600123035269487
F12,3,0.140495,0.717662,10.09375,1,0.16000902374553505
F12,3,0.139982,0.712689,10.125,1,0.15998047240835384
F12,3,0.139469,0.707715,10.15625,1,0.16001230352694862
F12,3,0.138957,0.702741,10.1875,1,0.1600090237455387
F12,3,0.138444,0.697768,10.21875,1,0.15998047240835023
F12,3,0.137931,0.692794,10.25,1,0.1600123035269487
F12,3,0.137419,0.68782,10.28125,1,0.16000902374553858
F12,3,0.136906,0.682847,10.3125,1,0.15998047240835384
F12,3,0.136393,0.677873,10.34375,1,0.1600123035269487
F12,3,0.135881,0.672899,10.375,1,0.16000902374553505
F12,3,0.135368,0.667926,10.40625,1,0.15998047240835384
F12,3,0.134855,0.662952,10.4375,1,0.16001230352694862
F12,3,0.134343,0.657979,10.46875,1,0.15997719197435634
F12,3,0.13383,0.653005,10.5,1,0.16001230352694862
F12,3,0.133317,0.648031,10.53125,1,0.16001230352694518
F12,3,0.132805,0.643058,10.5625,1,0.15997719197435625
F12,3,0.132292,0.638084,10.59375,1,0.1600123035269487
F12,3,0.131779,0.63311,10.625,1,0.16001230352694862
F12,3,0.131266,0.628137,10.65625,1,0.15998047240835384
F12,3,0.130754,0.623163,10.6875,1,0.16000902374553505
F12,3,0.130241,0.618189,10.71875,1,0.1600123035269487
F12,3,0.129728,0.613216,10.75,1,0.15998047240835375
F12,3,0.129216,0.608242,10.78125,1,0.1600090237455387
F12,3,0.128703,0.603268,10.8125,1,0.1600123035269451
F12,3,0.12819,0.598295,10.84375,1,0.15998047240835384
F12,3,0.127678,0.593321,10.875,1,0.16000902374553858
F12,3,0.127165,0.588347,10.90625,1,0.1600123035269487
F12,3,0.126652,0.583374,10.9375,1,0.15998047240835384
F12,3,0.126479,0.581691,10.96875,1,0.05413978234163819
F12,3,0.126479,0.581691,11.0,1,0.0
F12,3,0.126479,0.581691,11.03125,1,0.0
F12,3,0.126479,0.581691,11.0625,1,0.0
F12,3,0.126479,0.581691,11.09375,1,0.0
F12,3,0.126479,0.581691,11.125,1,0.0
F12,3,0.126479,0.581691,11.15625,1,0.0
F12,3,0.126479,0.581691,11.1875,1,0.0
F12,3,0.126479,0.581691,11.21875,1,0.0
F12,3,0.126479,0.581691,11.25,1,0.0
F12,3,0.126479,0.581691,11.28125,1,0.0
F12,3,0.126479,0.581691,11.3125,1,0.0
F12,3,0.126479,0.581691,11.34375,1,0.0
F12,3,0.126479,0.581691,11.375,1,0.0
F12,3,0.126479,0.581691,11.40625,1,0.0
F12,3,0.126479,0.581691,11.4375,1,0.0
F12,3,0.126479,0.581691,11.46875,1,0.0
F12,3,0.126479,0.581691,11.5,1,0.0
F12,3,0.126479,0.581691,11.53125,1,0.0
F12,3,0.126479,0.581691,11.5625,1,0.0
F12,3,0.126479,0.581691,11.59375,1,0.0
F12,3,0.126479,0.581691,11.625,1,0.0
F12,3,0.126479,0.581691,11.65625,1,0.0
F12,3,0.126479,0.581691,11.6875,1,0.0
F12,3,0.126479,0.581691,11.71875,1,0.0
F12,3,0.126479,0.581691,11.75,1,0.0
F12,3,0.126479,0.581691,11.78125,1,0.0
F12,3,0.126479,0.581691,11.8125,1,0.0
F12,3,0.126479,0.581691,11.84375,1,0.0
F12,3,0.126479,0.581691,11.875,1,0.0
F12,3,0.126479,0.581691,11.90625,1,0.0
F12,3,0.126479,0.581691,11.9375,1,0.0
F12,3,0.126479,0.581691,11.96875,1,0.0
F12,3,0.126479,0.581691,12.0,1,0.0
F12,3,0.126479,0.581691,12.03125,1,0.0
F12,3,0.126479,0.581691,12.0625,1,0.0
F12,3,0.126479,0.581691,12.09375,1,0.0
F12,3,0.126479,0.581691,12.125,1,0.0
F12,3,0.126479,0.581691,12.15625,1,0.0
F12,3,0.126479,0.581691,12.1875,1,0.0
F12,3,0.126479,0.581691,12.21875,1,0.0
F12,3,0.126479,0.581691,12.25,1,0.0
F12,3,0.126479,0.581691,12.28125,1,0.0
F12,3,0.126479,0.581691,12.3125,1,0.0
F12,3,0.126479,0.581691,12.34375,1,0.0
F12,3,0.126479,0.581691,12.375,1,0.0
F12,3,0.126479,0.581691,12.40625,1,0.0
F12,3,0.126479,0.581691,12.4375,1,0.0
F12,3,0.126479,0.581691,12.46875,1,0.0
F12,3,0.126479,0.581691,12.5,1,0.0
F12,3,0.126479,0.581691,12.53125,1,0.0
F12,3,0.126479,0.581691,12.5625,1,0.0
F12,3,0.126479,0.581691,12.59375,1,0.0
F12,3,0.126479,0.581691,12.625,1,0.0
F12,3,0.126479,0.581691,12.65625,1,0.0
F12,3,0.126479,0.581691,12.6875,1,0.0
F12,3,0.126479,0.581691,12.71875,1,0.0
F12,3,0.126479,0.581691,12.75,1,0.0
F12,3,0.126479,0.581691,12.78125,1,0.0
F12,3,0.126479,0.581691,12.8125,1,0.0
F12,3,0.126479,0.581691,12.84375,1,0.0
F12,3,0.126479,0.581691,12.875,1,0.0
F12,3,0.126479,0.581691,12.90625,1,0.0
F12,3,0.126479,0.581691,12.9375,1,0.0
F12,3,0.126479,0.581691,12.96875,1,0.0
F12,3,0.126479,0.581691,13.0,1,0.0
F12,3,0.126479,0.581691,13.03125,1,0.0
F12,3,0.126479,0.581691,13.0625,1,0.0
F12,3,0.126479,0.581691,13.09375,1,0.0
F12,3,0.126479,0.581691,13.125,1,0.0
F12,3,0.126479,0.581691,13.15625,1,0.0
F12,3,0.126479,0.581691,13.1875,1,0.0
F12,3,0.124978,0.584638,13.21875,1,0.10583155219498676
F12,3,0.122723,0.589101,13.25,1,0.1600108604314094
F12,3,0.121961,0.590612,13.28125,1,0.05415251942430862
F12,3,0.121961,0.590612,13.3125,1,0.0
F12,3,0.121961,0.590612,13.34375,1,0.0
F12,3,0.120783,0.593703,13.375,1,0.10585165166401378
F12,3,0.119019,0.598381,13.40625,1,0.15998521531691823
F12,3,0.118422,0.599965,13.4375,1,0.054168590160717095
F12,3,0.118422,0.599965,13.46875,1,0.0
F12,3,0.118422,0.599965,13.5,1,0.0
F12,3,0.118422,0.599965,13.53125,1,0.0
F12,3,0.118422,0.599965,13.5625,1,0.0
F12,3,0.118422,0.599965,13.59375,1,0.0
F12,3,0.118422,0.599965,13.625,1,0.0
F12,3,0.118422,0.599965,13.65625,1,0.0
F12,3,0.118422,0.599965,13.6875,1,0.0
F12,3,0.118282,0.60327,13.71875,1,0.1058548440081984
F12,3,0.11821,0.60496,13.75,1,0.054129057039637024
F12,3,0.11821,0.60496,13.78125,1,0.0
F12,3,0.11821,0.60496,13.8125,1,0.0
F12,3,0.11821,0.60496,13.84375,1,0.0
F12,3,0.11821,0.60496,13.875,1,0.0
F12,3,0.11821,0.60496,13.90625,1,0.0
F12,3,0.11821,0.60496,13.9375,1,0.0
F12,3,0.118892,0.608197,13.96875,1,0.10585807494943203
F12,3,0.119938,0.613087,14.0,1,0.16001988996371863
F12,3,0.120986,0.617976,14.03125,1,0.16000199998749765
F12,3,0.122033,0.622864,14.0625,1,0.1599640055512491
F12,3,0.123081,0.627753,14.09375,1,0.16000199998750111
F12,3,0.124129,0.632642,14.125,1,0.1600019999875012
F12,3,0.125177,0.637531,14.15625,1,0.16000199998749773
F12,3,0.126225,0.64242,14.1875,1,0.16000199998750111
F12,3,0.127272,0.647309,14.21875,1,0.15999529593085013
F12,3,0.12832,0.652198,14.25,1,0.16000199998750111
F12,3,0.129368,0.657087,14.28125,1,0.16000199998749784
F12,3,0.130416,0.661976,14.3125,1,0.16000199998750111
F12,3,0.131464,0.666865,14.34375,1,0.16000199998750111
F12,3,0.132511,0.671754,14.375,1,0.15999529593084663
F12,3,0.133559,0.676643,14.40625,1,0.1600019999875013
F12,3,0.134607,0.681532,14.4375,1,0.16000199998750111
F12,3,0.135655,0.686421,14.46875,1,0.16000199998749765
F12,3,0.136703,0.69131,14.5,1,0.16000199998750111
F12,3,0.13775,0.696199,14.53125,1,0.15999529593085032
F12,3,0.138798,0.701088,14.5625,1,0.16000199998750111
F12,3,0.139846,0.705977,14.59375,1,0.16000199998749765
F12,3,0.140894,0.710866,14.625,1,0.16000199998750111
F12,3,0.141248,0.712521,14.65625,1,0.054157965102096355
F12,3,0.141248,0.712521,14.6875,1,0.0
F12,3,0.141248,0.712521,14.71875,1,0.0
F12,3,0.141248,0.712521,14.75,1,0.0
F12,3,0.141248,0.712521,14.78125,1,0.0
F12,3,0.141248,0.712521,14.8125,1,0.0
F12,3,0.141248,0.712521,14.84375,1,0.0
F12,3,0.141248,0.712521,14.875,1,0.0
F12,3,0.141248,0.712521,14.90625,1,0.0
F12,3,0.14126,0.71254,14.9375,1,0.0007191105617353093
F12,3,0.141261,0.712542,14.96875,1,7.155417528165365e-05
F12,3,0.142941,0.715392,15.0,1,0.10586584718406669
F12,3,0.145479,0.7197,15.03125,1,0.16000098559696352
F12,3,0.148018,0.724007,15.0625,1,0.15998966366612447
F12,3,0.150557,0.728315,15.09375,1,0.16001723107215896
F12,3,0.153095,0.732622,15.125,1,0.1599734153914319
F12,3,0.155634,0.73693,15.15625,1,0.1600172310721559
F12,3,0.158173,0.741237,15.1875,1,0.15998966366612752
F12,3,0.160711,0.745545,15.21875,1,0.16000098559696352
F12,3,0.16325,0.749853,15.25,1,0.16001723107215635
F12,3,0.165789,0.75416,15.28125,1,0.15998966366612707
F12,3,0.168327,0.758468,15.3125,1,0.160000985596964
F12,3,0.170866,0.762775,15.34375,1,0.15998966366612402
F12,3,0.173405,0.767083,15.375,1,0.16001723107215635
F12,3,0.175943,0.77139,15.40625,1,0.1599734153914345
F12,3,0.178482,0.775698,15.4375,1,0.16001723107215635
F12,3,0.181021,0.780006,15.46875,1,0.1600172310721559
F12,3,0.181885,0.781472,15.5,1,0.05445316931088806
F12,3,0.181886,0.781474,15.53125,1,7.1554175278476e-05
F12,3,0.181886,0.781474,15.5625,1,0.0
F12,3,0.181886,0.781474,15.59375,1,0.0
F12,3,0.181886,0.781474,15.625,1,0.0
F12,3,0.181886,0.781474,15.65625,1,0.0
F12,3,0.181886,0.781474,15.6875,1,0.0
F20,3,-0.514027,-0.0729196,39.0,1,0.0
F20,3,-0.514027,-0.0729196,39.03125,1,0.0
F20,3,-0.514027,-0.0729196,39.0625,1,0.0
F20,3,-0.514027,-0.0729196,39.09375,1,0.0
F20,3,-0.514027,-0.0729196,39.125,1,0.0
F20,3,-0.514027,-0.0729196,39.15625,1,0.0
F20,3,-0.514027,-0.0729196,39.1875,1,0.0
F20,3,-0.514027,-0.0729196,39.21875,1,0.0
F20,3,-0.514027,-0.0729196,39.25,1,0.0
F20,3,-0.514027,-0.0729196,39.28125,1,0.0
F20,3,-0.514027,-0.0729196,39.3125,1,0.0
F20,3,-0.514027,-0.0729196,39.34375,1,0.0
F20,3,-0.514027,-0.0729196,39.375,1,0.0
F20,3,-0.514027,-0.0729196,39.40625,1,0.0
F20,3,-0.514027,-0.0729196,39.4375,1,0.0
F20,3,-0.514027,-0.0729196,39.46875,1,0.0
F20,3,-0.514027,-0.0729196,39.5,1,0.0
F20,3,-0.514027,-0.0729196,39.53125,1,0.0
F20,3,-0.514027,-0.0729196,39.5625,1,0.0
F20,3,-0.514027,-0.0729196,39.59375,1,0.0
F20,3,-0.514027,-0.0729196,39.625,1,0.0
F20,3,-0.514027,-0.0729196,39.65625,1,0.0
F20,3,-0.514027,-0.0729196,39.6875,1,0.0
F20,3,-0.514027,-0.0729196,39.71875,1,0.0
F20,3,-0.514027,-0.0729196,39.75,1,0.0
F20,3,-0.514027,-0.0729196,39.78125,1,0.0
F20,3,-0.514027,-0.0729196,39.8125,1,0.0
F20,3,-0.514027,-0.0729196,39.84375,1,0.0
F20,3,-0.514027,-0.0729196,39.875,1,0.0
F20,3,-0.514027,-0.0729196,39.90625,1,0.0
F20,3,-0.514027,-0.0729196,39.9375,1,0.0
F20,3,-0.514027,-0.0729196,39.96875,1,0.0
F20,3,-0.514027,-0.0729196,40.0,1,0.0
F20,3,-0.514027,-0.0729196,40.03125,1,0.0
F20,3,-0.514027,-0.0729196,40.0625,1,0.0
F20,3,-0.514027,-0.0729196,40.09375,1,0.0
F20,3,-0.514027,-0.0729196,40.125,1,0.0
F20,3,-0.514027,-0.0729196,40.15625,1,0.0
F20,3,-0.514027,-0.0729196,40.1875,1,0.0
F20,3,-0.514027,-0.0729196,40.21875,1,0.0
F20,3,-0.514027,-0.0729196,40.25,1,0.0
F20,3,-0.514027,-0.0729196,40.28125,1,0.0
F20,3,-0.514027,-0.0729196,40.3125,1,0.0
F20,3,-0.514027,-0.0729196,40.34375,1,0.0
F20,3,-0.514027,-0.0729196,40.375,1,0.0
F20,3,-0.514027,-0.0729196,40.40625,1,0.0
F20,3,-0.514005,-0.0729238,40.4375,1,0.000716714280587777
F20,3,-0.514003,-0.0729242,40.46875,1,6.526744977577736e-05
F20,3,-0.514003,-0.0729242,40.5,1,0.0
F20,3,-0.514003,-0.0729242,40.53125,1,0.0
F20,3,-0.514003,-0.0729242,40.5625,1,0.0
F20,3,-0.514003,-0.0729242,40.59375,1,0.0
F20,3,-0.514003,-0.0729242,40.625,1,0.0
F20,3,-0.514003,-0.0729242,40.65625,1,0.0
F20,3,-0.514003,-0.0729242,40.6875,1,0.0
F20,3,-0.514003,-0.0729242,40.71875,1,0.0
F20,3,-0.514003,-0.0729242,40.75,1,0.0
F20,3,-0.51398,-0.0729219,40.78125,1,0.0007396708457143358
F20,3,-0.513978,-0.0729217,40.8125,1,6.431920397344398e-05
F20,3,-0.513978,-0.0729217,40.84375,1,0.0
F20,3,-0.510688,-0.0725763,40.875,1,0.10585859808178129
F20,3,-0.505715,-0.0720542,40.90625,1,0.16001061535985683
F20,3,-0.500743,-0.071532,40.9375,1,0.15997912452616986
F20,3,-0.49577,-0.0710099,40.96875,1,0.16001061535985858
F20,3,-0.490797,-0.0704878,41.0,1,0.16001061535985683
F20,3,-0.485825,-0.0699657,41.03125,1,0.1599787903062145
F20,3,-0.480852,-0.0694436,41.0625,1,0.16001061535985686
F20,3,-0.475879,-0.0689215,41.09375,1,0.16001061535985683
F20,3,-0.470907,-0.0683993,41.125,1,0.15997912452616986
F20,3,-0.465934,-0.0678772,41.15625,1,0.16001061535985683
F20,3,-0.460961,-0.0673551,41.1875,1,0.16001061535985683
F20,3,-0.455989,-0.066833,41.21875,1,0.15997879030621628
F20,3,-0.451016,-0.0663109,41.25,1,0.16001061535985683
F20,3,-0.446043,-0.0657888,41.28125,1,0.1600106153598551
F20,3,-0.441071,-0.0652667,41.3125,1,0.15997879030621628
F20,3,-0.436098,-0.0647445,41.34375,1,0.16001094951333816
F20,3,-0.431125,-0.0642224,41.375,1,0.16001061535985683
F20,3,-0.426153,-0.0637003,41.40625,1,0.1599787903062145
F20,3,-0.42118,-0.0631782,41.4375,1,0.16001061535985683
F20,3,-0.416207,-0.0626561,41.46875,1,0.16001061535985683
F20,3,-0.411235,-0.062134,41.5,1,0.15997879030621454
F20,3,-0.406262,-0.0616118,41.53125,1,0.16001094951333816
F20,3,-0.401289,-0.0610897,41.5625,1,0.16001061535985686
F20,3,-0.396317,-0.0605676,41.59375,1,0.15997879030621628
F20,3,-0.391344,-0.0600455,41.625,1,0.16001061535985506
F20,3,-0.386371,-0.0595234,41.65625,1,0.16001061535985686
F20,3,-0.381399,-0.0590013,41.6875,1,0.15997879030621628
F20,3,-0.376426,-0.0584791,41.71875,1,0.16001094951333816
F20,3,-0.371453,-0.057957,41.75,1,0.16001061535985683
F20,3,-0.366481,-0.0574349,41.78125,1,0.15997879030621454
F20,3,-0.361508,-0.0569128,41.8125,1,0.16001061535985683
F20,3,-0.356535,-0.0563907,41.84375,1,0.16001061535985683
F20,3,-0.351563,-0.0558686,41.875,1,0.15997879030621454
F20,3,-0.34659,-0.0553464,41.90625,1,0.16001094951333816
F20,3,-0.341617,-0.0548243,41.9375,1,0.16001061535985683
F20,3,-0.336645,-0.0543022,41.96875,1,0.1599787903062145
F20,3,-0.331672,-0.0537801,42.0,1,0.16001061535985686
F20,3,-0.326699,-0.053258,42.03125,1,0.16001061535985683
F20,3,-0.321727,-0.0527359,42.0625,1,0.15997879030621628
F20,3,-0.316754,-0.0522138,42.09375,1,0.16001061535985686
F20,3,-0.311781,-0.0516916,42.125,1,0.16001094951333816
F20,3,-0.306809,-0.0511695,42.15625,1,0.1599787903062145
F20,3,-0.301836,-0.0506474,42.1875,1,0.16001061535985683
F20,3,-0.296863,-0.0501253,42.21875,1,0.16001061535985686
F20,3,-0.291891,-0.0496032,42.25,1,0.1599787903062145
F20,3,-0.286918,-0.0490811,42.28125,1,0.16001061535985683
F20,3,-0.281945,-0.0485589,42.3125,1,0.16001094951333816
F20,3,-0.276973,-0.0480368,42.34375,1,0.15997879030621454
F20,3,-0.272,-0.0475147,42.375,1,0.16001061535985683
F20,3,-0.267027,-0.0469926,42.40625,1,0.16001061535985683
F20,3,-0.262055,-0.0464705,42.4375,1,0.1599787903062163
F20,3,-0.257082,-0.0459484,42.46875,1,0.16001061535985683
F20,3,-0.255399,-0.0457717,42.5,1,0.0541520172787678
F20,3,-0.255399,-0.0457717,42.53125,1,0.0
F20,3,-0.255399,-0.0457717,42.5625,1,0.0
F20,3,-0.255399,-0.0457717,42.59375,1,0.0
F20,3,-0.255399,-0.0457717,42.625,1,0.0
F20,3,-0.255399,-0.0457717,42.65625,1,0.0
F20,3,-0.255399,-0.0457717,42.6875,1,0.0
F20,3,-0.255399,-0.0457717,42.71875,1,0.0
F20,3,-0.255399,-0.0457717,42.75,1,0.0
F20,3,-0.255399,-0.0457717,42.78125,1,0.0
F20,3,-0.255399,-0.0457717,42.8125,1,0.0
F20,3,-0.255399,-0.0457717,42.84375,1,0.0
F20,3,-0.255399,-0.0457717,42.875,1,0.0
F20,3,-0.255399,-0.0457717,42.90625,1,0.0
F20,3,-0.255399,-0.0457717,42.9375,1,0.0
F20,3,-0.255399,-0.0457717,42.96875,1,0.0
F20,3,-0.255399,-0.0457717,43.0,1,0.0
F20,3,-0.255399,-0.0457717,43.03125,1,0.0
F20,3,-0.255399,-0.0457717,43.0625,1,0.0
F20,3,-0.255399,-0.0457717,43.09375,1,0.0
F20,3,-0.255399,-0.0457717,43.125,1,0.0
F20,3,-0.255399,-0.0457717,43.15625,1,0.0
F20,3,-0.255399,-0.0457717,43.1875,1,0.0
F20,3,-0.255399,-0.0457717,43.21875,1,0.0
F20,3,-0.255399,-0.0457717,43.25,1,0.0
F20,3,-0.255399,-0.0457717,43.28125,1,0.0
F20,3,-0.255399,-0.0457717,43.3125,1,0.0
F20,3,-0.255399,-0.0457717,43.34375,1,0.0
F20,3,-0.255399,-0.0457717,43.375,1,0.0
F20,3,-0.255399,-0.0457717,43.40625,1,0.0
F20,3,-0.255399,-0.0457717,43.4375,1,0.0
F20,3,-0.255399,-0.0457717,43.46875,1,0.0
F20,3,-0.255399,-0.0457717,43.5,1,0.0
F20,3,-0.255399,-0.0457717,43.53125,1,0.0
F20,3,-0.255399,-0.0457717,43.5625,1,0.0
F20,3,-0.255399,-0.0457717,43.59375,1,0.0
F20,3,-0.255399,-0.0457717,43.625,1,0.0
F20,3,-0.255399,-0.0457717,43.65625,1,0.0
F20,3,-0.255399,-0.0457717,43.6875,1,0.0
F20,3,-0.255399,-0.0457717,43.71875,1,0.0
F20,3,-0.255399,-0.0457717,43.75,1,0.0
F20,3,-0.255399,-0.0457717,43.78125,1,0.0
F20,3,-0.255399,-0.0457717,43.8125,1,0.0
F20,3,-0.255399,-0.0457717,43.84375,1,0.0
F20,3,-0.255044,-0.0490604,43.875,1,0.10584975405998819
F20,3,-0.254523,-0.0540333,43.90625,1,0.16000376126779026
F20,3,-0.254004,-0.0590062,43.9375,1,0.1599971052858145
F20,3,-0.253485,-0.0639792,43.96875,1,0.16000028799974073
